artist_id;name;description;alternate_names;header_image_url;image_url;social_links;followers_count
132;USHER;"One of the most successful contemporary R&B artists of all time, Usher is a Grammy Award-winning singer, songwriter, dancer and actor. He has sold over 80 million records worldwide, released several #1 singles and multi-platinum albums–including one diamond album–in his decades-long career.

Born Usher Terry Raymond IV in Dallas, Texas on October 14, 1978, he was raised in Chattanooga, Tennessee, where he began singing in the church choir when he was nine years old before he and his “momager” Jonetta Patton moved down to Atlanta, Georgia. At ten years old, Usher joined the group Nu Beginning but eventually left after recording a few songs. At 13 years old, he appeared on the talent show Star Search and in 1993, L.A. Reid signed him to LaFace Records with Usher’s debut single “Call Me a Mack” being released the same year on the Poetic Justice soundtrack. L.A. Reid sent Usher to New York to live and work with up-and-coming producer Sean “Puff Daddy” Combs, who helped produce Usher’s debut album.

In the summer of 1994, 15-year-old Usher released his self-titled debut album but it didn’t make much noise. His 1997 sophomore album My Way put him on the map as he connected with Atlanta producer Jermaine Dupri, who produced seven of the album’s 10 songs, including the platinum singles “You Make Me Wanna,” “My Way” and “Nice & Slow,” which became Usher’s first #1 pop hit on the Billboard Hot 100 chart. His third album, 8701, was released in 2001 and was another multi-platinum success as the album’s first two singles, “U Remind Me” and “U Got It Bad,” both topped the pop charts, while “U Don’t Have to Call” peaked at #3 on the Billboard Hot 100 chart.

Usher reached superstar status in 2004 with the release of his fourth album Confessions, which sold 1.1 million copies in its first week. The singles “Yeah!,” “Burn,” “Confessions Part II” and “My Boo” all reached the top of the pop charts, which helped the album sell over 20 million copies worldwide and reach diamond status in the US with more than 10 million sales. He followed that success with two platinum albums, 2008’s Here I Stand, which features the #1 single “Love in This Club,” and 2010’s Raymond v. Raymond, which features the #1 pop hit “OMG” and the #1 R&B hit “There Goes My Baby.” He released more singles such as his #1 R&B quadruple platinum non-album track “I Don’t Mind” with Juicy J and albums such as his 2018 collaborative album A with producer Zaytoven. He has also collaborated with many artists such as Lil Jon, Ludacris, Rick Ross, Chris Brown, J Balvin, Jung Kook (정국) and Justin Bieber, who Usher and Scooter Braun signed to their Raymond Braun Media Group in 2007.

Usher has appeared in several movies such as The Faculty, She’s All That, and Light It Up, and he also appeared in TV shows such as Moesha, where he played a love interest of fellow R&B singer Brandy. He also appeared as a judge on the NBC singing competition The Voice for three seasons. He has won numerous awards and was honored with a star on the Hollywood Walk of Fame on September 7, 2016. He also became a minority owner of the NBA’s Cleveland Cavaliers in 2005 and celebrated the team’s first championship in June 2016.

In 2020, Usher began residency performances in Las Vegas, starting at the Colosseum at Caesars Palace before he moved to Dolby Live at Park MGM in 2022. In 2023, Usher received an honorary doctorate degree from the Berklee College of Music, and in 2024, he was announced as the headliner for the Super Bowl LVIII Halftime Show in Las Vegas with his performance coinciding with the release of his ninth album, Coming Home.";"['U. Raymond' 'Usher Raymond' 'Usher T. Raymond' 'Usher Terry Raymond'
 'Usher Raymond IV' 'Usher T. Raymond IV' 'Usher Terry Raymond IV']";https://images.genius.com/49b85651a22526cc3e9d778eb25128fe.1000x333x1.jpg;https://images.genius.com/0193dc25105a555908860349ee367bf7.400x400x1.jpg;{'facebook': 'usher', 'instagram': 'usher', 'twitter': 'Usher'};583
621678;Cardi B;"Born on October 11, 1992, and raised in The Bronx, New York, Belcalis Marlenis Almánzar—under the stage name Cardi B—is a American rapper and TV personality known for her friendly attitude. From 2015 to 2017 she starred on the TV show Love & Hip Hop, on which she landed a role after she became popular on the internet due to her personality and stripping endeavors. Following her departure from the series, she attained success in music with her chart-topping summer smash “Bodak Yellow.” She is married to Migos member Offset. Cardi also gave birth to Kulture Kiari Cephus, Offset’s fourth child and Cardi’s first.

Cardi began her music career in 2015 and released two installments of her Gangsta Bitch Music mixtapes series up until January 2017. The tapes went by relatively quietly but caught the attention of Atlantic Records, where Cardi inked a deal in February of 2017. Shortly after, Cardi proved her worth when she entered the mainstream music scene with the release of her smash single “Bodak Yellow” on June 16, 2017. The single obtained the top spot on the Billboard Hot 100, which marked the first time a female rapper achieved this since Lauryn Hill did the same with “Doo Wop (That Thing)” in 1999. “Bodak Yellow” was certified 5x Multi-Platinum by the RIAA on February 28, 2018, for selling 5 million units in the US.

Speculations of a relationship between Cardi B and Offset arose in early 2017 after the two were repeatedly sighted together. On October 29, 2017, Offset proposed to Cardi on stage at a Philadelphia show. They have collaborated on what was at one point Cardi’s most popular single, “Lick,” Migos' “MotorSport,” “Um Yea,” and “Drip.”

Following her engagement and the success of “Bodak Yellow,” Cardi released the follow-up single “Bartier Cardi” featuring 21 Savage just in time for Christmas. Cardi followed that up with features on the Multi-Platinum singles “No Limit” with G-Eazy and A$AP Rocky, and “Finesse (Remix)” with Bruno Mars. Cardi released her debut album, Invasion of Privacy, on April 6, 2018.

On January 2nd, 2018, Cardi B became the third artist (and first rapper) to have her first three Billboard Hot 100 entries (“Bodak Yellow,” “No Limit,” and “MotorSport”) in the chart’s top 10 simultaneously, joining only The Beatles and Ashanti in achieving the feat.

She also became the first female rapper in history to achieve four #1 singles on the Billboard Hot 100.";['Belcalis Almánzar' 'Belcalis Marlenis Almánzar' 'Bacardi' 'Bardi'];https://images.genius.com/504f792fd4d6e6b8e65017f8c7c5ba9e.1000x104x1.png;https://images.genius.com/d5bbcaf7670898ab17561293397ec48f.572x572x1.png;{'facebook': 'IamCardiB', 'instagram': 'iamcardib', 'twitter': 'iamcardib'};2818
12418;Ed Sheeran;"Ed Sheeran is a British singer and songwriter who was born in Halifax, England but was raised in Suffolk, England. He’s known for his energetic live shows, which involve him using a loop pedal and sometimes throwing some raps in for good measure.

Ed’s success story began with him playing music in older people’s homes. He first was picked up by a record producer when busking in the USA. He performed nearly a thousand gigs and street performances before getting the recognition he deserved. Unsigned projects such as Loose Change and Songs I Wrote with Amy relied on the production of long-term collaborator Jake Gosling and signaled the start of their hugely successful musical relationship. Soon he’d made countless industry friends.

Teaming up with some of the biggest names in UK grime – Wiley, Ghetts, Jme and more – he released the No. 5 Collaborations Project in January 2011, and it reached number 46 on the UK Singles Chart. One of the songs, “Little Lady” (feat. Mikill Pane), was a fan favourite, so Ed made a more radio-friendly solo version entitled “The A Team” and the rest is history. The song now has over a million sales in the UK and two million in the US.

Picked up by Asylum/Atlantic Records, Sheeran released another single entitled “You Need Me, I Don’t Need You.” He released his debut album + in September 2011, to great critical acclaim. It topped the UK Albums Chart and has sold nearly two million copies in the UK alone.

Many successful singles, features, and an EP with Yelawolf later, Ed scored his first UK #1 with the Pharrell Williams-produced “Sing”. Then came his 7x Platinum sophomore album x, which features a slew of hugely successful singles including “Don’t”, “Thinking Out Loud” and “Bloodstream”.

After an entire year of social media silence, Sheeran announced his comeback on New Year’s Day 2017. His third album, ÷, was released in March and included the hit singles “Castle on the Hill” and “Shape of You”.

Ed Sheeran was the most streamed artist on Spotify in 2017 with 47 million monthly listeners. His album, ÷, was the most streamed album in the world with 3,1 billion streams and the song “Shape of You” is the most streamed song ever with more than 1,4 billion streams.

Sheeran largely spent 2018 and the first half of 2019 on tour, but he also found time to work on his next album. It was released in July of 2019 and was titled No.6 Collaborations Project.

He announced another hiatus in December 2019, coming back in September 2020 with an announcement that he and Cherry are having their first child named Lyra Antarctica Seaborn Sheeran. He then released Afterglow in December 2020, saying that it isn’t the first single of his new album, it’s just a song he loves.

In June 2021, he released a new single named “Bad Habits” which is the lead single for his 5th album, = (Equals). In August 2021, he announced that his next album will be called = (Equals). In August 2021, he announced that his next album and will be released on 29th October 2021, with a promotional single called “Visiting Hours” for his close friend that died 6 months prior. Another single called “Shivers” is released the following month. Along with the album’s worldwide release, another single, “Overpass Graffiti” is released with its official video. In December, he released a Christmas special collaboration song with Elton John called “Merry Christmas” which is only included in the Christmas edition of Equals..

In May 2022, he released the repackaged edition of = (Equals) with includes 10 additional songs that weren’t in the standard edition, including Penguins and One Life from the 2019 film Yesterday, I Will Remember You and Welcome To The World.

In March 1st 2023, he announced that his 6th studio album will be called “- (Subtract)”, which will be released on May 5th 2023. In March 24th 2023, he released the lead single of Subtract named “Eyes Closed”. In April 21st 2023, he released another single called “Boat”. In May 5th 2023, Subtract was released as a visual album featuring 14 music videos of each track.";['Edward Sheeran' 'Edward C. Sheeran' 'Edward Christopher Sheeran'];https://images.genius.com/a2c5b40b47f246c1c97aaa4b34e9d9ff.1000x166x1.jpg;https://images.genius.com/ea1b7c33390dbc12618778b87d746c86.1000x1000x1.png;{'facebook': 'EdSheeranMusic', 'instagram': 'teddysphotos', 'twitter': 'edsheeran'};4704
1587760;Alex Warren;Alex Warren’s childhood was traumatic, to say the least. When Alex was nine, his father passed away from cancer and his mother struggled with alcoholism. By 18, he was homeless and crashing on friends’ couches.  During this turbulent time in his life, he decided to channel his pain and write “One More I Love You” about his father, creating a personal song where he bares his soul to the world.  Now 20 years old, Alex released his debut single “One More I Love You” in June 2021.  While dedicating his music to those going through rough and hard times – Alex hopes to inspire and resonate with others for years to come. Alex is also known as a comedic video content creator most well known for self-titled YouTube channel where he posts vlogs as well as stunt and skateboarding videos. He is also popular on TikTok and Instagram and he is known for using the hashtag #WarHeads in his posts.;['Alexander Warren Hughes'];https://images.genius.com/e63b0c009d04a21259e37e84dcaf659b.667x1000x1.jpg;https://images.genius.com/cc37854da042d860c56cf83a24d9c734.1000x1000x1.png;{'facebook': 'AlexWaarren', 'instagram': 'alexwarren', 'twitter': 'alexwaarren'};74
1238161;Forest Blakk;"The music of Forest Blakk comes from an unshakable sense of purpose, a belief in building beauty from life’s most painful moments. Growing up in Montreal, Canada, with time spent in Florida and Jamaica, the singer/songwriter first took up guitar as a refuge from his chaotic home life. He then spent years learning to channel his most complex emotions into song. Over time, that devotion has forged a deep-rooted connection with his fanbase—a particularly meaningful triumph for the L.A.- based musician, who once held an impromptu concert at the back of a diner for a pair of fans who’d missed that night’s show. With the arrival of his breakthrough single “If You Love Her”—a fall 2020 release that marks his Billboard debut—Blakk has brought his heart-on-sleeve songwriting to a whole new level of resonance, again proving music’s power to transform both audience and artist.

“It’s been a massive metamorphosis for me to understand that you really can sing your way out of hell,” Blakk says. “I make this joke all the time: ‘I couldn’t sing to save my life, so I learned to sing to save my life.’ And that’s what this all feels like.”

Like many of Blakk’s songs, “If You Love Her” came to life during a time of intense heartache. “That song was inspired by me getting my heart broken but wanting to honor the relationship and honor that partner,” he explains. “It’s a way of saying: ‘We may not be meant for each other, but I genuinely hope that everything works out for you, and that the next person who comes along gets it right.’” Co-written and co-produced with Steve Solomon (James Arthur, Aloe Blacc), the starkly arranged and deceptively simple track unfolds with an emotional intensity that Blakk attributes to the spontaneous nature of the creative process. “We were in the studio, I grabbed a guitar, and the song just poured out,” he recalls. “It was completely raw, to the point where I’m all but crying into the mic. By the time we were done, I felt like I’d really served the message in my heart, and captured that feeling in the most pure and honest way I possibly could.”

With its intricate detail and lucid self-expression, “If You Love Her” reveals the lyrical finesse that Blakk first cultivated by writing poetry as a kid. At age 15, he began exploring his musical side by learning to play a guitar given to him by his grandmother. By that point, Blakk had endured an entire lifetime’s worth of trouble: born in Montreal, he spent much of his childhood with his mother (who struggled with addiction) and his stepfather (a notorious drug dealer), moving around constantly and eventually finding himself on and off the streets after his stepdad went to prison. But within two years of picking up the guitar, Blakk had joined a rock band and started to create songs of his own, drawing endless inspiration from one of his all-time favorite tracks: “Desperado” by the Eagles, which he still holds as a touchstone when it comes to crafting lyrics. “Don Henley’s mastery of words on that song has always stuck with me—I’ve never been able to escape it,” he notes.

Soon after moving to Calgary at age 21, he formed a band that later earned a JUNO nomination and played for crowds of thousands a night. In the years following the band’s dissolution, Blakk experienced a period of great transformation, ultimately embracing the more soulful and folk-infused sound that defines his music today. One of the first songs embodying that sound, a deeply vulnerable track called “Love Me” promptly earned attention from heavyweights like Pete Ganbarg (president of A&R at Atlantic Records) and legendary music exec Seymour Stein, paving the way for Blakk signing to Atlantic in 2015.

 Through the years, Blakk has shown extraordinary dedication to his ever-expanding following. “I remember being homeless as a teenager and feeling like I was invisible,” he says. “So the more things that happen for me now and the more visible I become, the more I want to shine that light back on other people. If I can give someone even just a few minutes of my time, there’s no telling what kind of impact it could have.” To that end, Blakk has included his personal phone number when self-releasing spoken-word pieces like 2018’s “Swipe Right,” and, over the past several years, has made a tradition of making phone calls to fans. And with the breakout success of “If You Love Her,” he’s seen an unprecedented number of listeners reach out to share their reactions to the song. “I’ve had people tell me things like, ‘My parent passed away and I feel like they’re speaking to me through your lyrics,’ or ‘I want this song at my wedding,’” says Blakk. “I wrote it from one angle and now it’s being interpreted in so many different ways. That’s so crazy and beautiful to me.”

Referring to his bond with his fans as a “symbiotic relationship,” Blakk is quick to point out how profoundly those interactions have affected him. “For a long time, I didn’t know what my value was. I thought I’d end up a gangster because that’s what I was born into,” he says. “I started making music because it made me feel good, and once I heard from other people that it made them feel good too, I felt like my life had some kind of meaning. I hope that helps people see that not all stories are born in beautiful castles—sometimes they’re born in absolute emptiness, but there’s always the chance to grow from that. You can really build a whole kingdom on top of the pain.”";[];https://images.genius.com/d7c4ca6cd106c22f19064180ee92104f.500x500x1.jpg;https://images.genius.com/daaf86f65aa96ff7dda0a3aa54f7d53d.1000x1000x1.jpg;{'facebook': 'Forest Blakk', 'instagram': 'ForestBlakk', 'twitter': 'ForestBlakk'};22
1256;Ice-T;"Ice-T is a rapper and actor raised in South Los Angeles who was one of the most important figures in gangsta rap in the ‘80s and early ‘90s. In 1986, he crafted one of gangsta rap’s defining songs, “6 in the Mornin'.” He continued to be a pioneer for the genre when his 1987 debut album, Rhyme Pays, became the first hip-hop album to feature an explicit content sticker. In the early ‘90s he formed the heavy metal band Body Count and caused a national controversy with their 1992 single “Cop Killer”—which was accused of promoting violence against police. The song earned the ire of then-President George H.W. Bush and Vice President Dan Quayle but also won supporters who defended the song on First Amendment grounds.

Born Tracy Lauren Marrow, Ice-T hails from New Jersey. Both of his parents died from heart attacks, his mother passed when he was 8 and his father passed four years later. Following their deaths, he moved to View Park-Windsor Hills in South Los Angeles to live with an aunt. He began reading books by Iceberg Slim, which is how he earned his moniker—a tribute to the author. He would later join the Army, began pimping, and claims he became a bank robber for a brief period before focusing on music.

Marrow started out as a DJ but soon started rapping instead. In the early ‘80s, he released a series of electro hip-hop songs that were popular in clubs—but only after hearing Schoolly D’s “P.S.K. What Does It Mean?” did he find his niche. Inspired by Schoolly D’s gangsta raps, Marrow was inspired to create his own. With “6 in the Mornin'” he became the first rapper to explicitly rap about Los Angeles gang life. The song helped Marrow sign a deal with Sire Records, who released his debut album, 1987’s Rhyme Pays. His 1988 follow-up, Power, found him continuing to refine his style. Power was also notable for two things: 1) It featured Ice dissing LL Cool J and 2) It’s classic cover became a source of controversy thanks to Darlene Ortiz, Ice-T’s girlfriend at the time, who was scantily clad and holding a shotgun on the cover.

In 1991, Ice-T released what’s arguably his best album, O.G. Original Gangster. He also introduced his heavy metal band, Body Count, on the album.";['Tracy Marrow' 'Tracy Lauren Marrow'];https://images.genius.com/5af2e40e8125055a930420a4af650183.700x393x1.jpg;https://images.genius.com/86b9e63b9a38d5cc3e34cf27569b4d81.300x300x1.jpg;{'facebook': '', 'instagram': 'icet', 'twitter': 'FINALLEVEL'};161
1001953;Matt Hansen;Fearlessly navigating the borders of blues, rock, soul, funk, pop and 90’s hip hop and R&B, Matthew Hansen defiantly eschews categorization of his music into a particular genre. Evocative and clever songwriting paired with explosive, guitar-laden melodies are perhaps the only two consistencies that one can pin to Hansen. His music reflects a stream of influences that he explores in able to continually redefine how he is represented inside popular music formats. Pairing that with visceral and dynamic singing and a truly spontaneous, ‘all bets are off’ performance style which sees Hansen effortlessly swing between a full band, a two-piece outfit a la The White Stripes or completely solo with his electric guitar, proves Hansen a truly captivating, in-your-face showman and performer.;['Matt Hansen Music'];https://images.genius.com/0f9bcda8685e19cea505c8a953238dc4.1000x563x1.jpg;https://images.genius.com/0cebf5437de4330f283c9fe6d07287e8.1000x1000x1.png;{'facebook': 'matthansenmusic', 'instagram': 'matthansenmusic', 'twitter': None};11
130;Drake;"Aubrey Drake Graham (born October 24, 1986), professionally known by his middle name Drake, is a Canadian rapper, singer, songwriter, record producer, actor, and entrepreneur.

Drake is part of a generation of rappers, along with Wiz Khalifa, Kid Cudi, and others, who came up through internet mixtapes. Drizzy put out three mixtapes from 2006 to 2009: Room for Improvement, Comeback Season, and So Far Gone. These mixtapes got him the attention of Lil Wayne, and spawned the hit singles “Forever” and “Best I Ever Had,” the latter coming from his critically acclaimed mixtape So Far Gone. During this period, Drake also made a slew of guest appearances on tracks by artists from DJ Khaled to JAY-Z.

Even before the release of his debut album, Drake was being referred to by Billboard as “the biggest buzz” and “possibly the most sought-after artist” in hip-hop. Reportedly three major labels were courting him in “one of the biggest bidding wars ever.” Even a New York Times article began, “If there was a time in hip-hop before Drake, it’s tough to remember.” Drake finally signed to Lil Wayne’s Young Money Entertainment label in 2009 and his debut album Thank Me Later came out the following year. His second album, Take Care, was released in November 2011 and ultimately led to celebration with his crew for earning his first Grammy Award (for Best Rap Album). The album has been certified diamond as of October 24, 2025, becoming the first rap album released in the 2010s to sell ten million units. His third studio album, Nothing Was The Same, was released September 24th, 2013. Two years later on February 13, 2015, Drake released If You’re Reading This It’s Too Late. Just months after that, he released a collaborative mixtape with American rapper Future, called What A Time To Be Alive. His fourth studio album, Views, was released on April 29, 2016. Following the release of Views, Drake announced the release of his new “playlist,” More Life, on OVOSOUND Radio. It was released on March 18, 2017.

On January 19, 2018, Drake surprisingly released a two-track EP, which was titled Scary Hours. In the following weeks Drake would make a song with his friend BlocBoy JB called “Look Alive”, the song would debut at #6 on the billboard and would mark Drake’s 23rd Top 10 Billboard hit. After “God’s Plan” debuted and spent 11 consecutive weeks at #1 on Billboard, Drake released “Nice For What” to continue the streak of a successful 2018. “Nice for What” would go on to replace “God’s Plan” as the #1 song on the Hot 100. Drake went on to release his fifth studio album Scorpion on June 29, 2018. It featured 25 tracks and was released as a double album. Upon release, it set the single-day album streaming record on both Apple Music and Spotify and broke the first-week streaming record for an album in a mere three days. That week, a record-shattering seven songs from the album placed in the Billboard Hot 100’s top ten.

In a December 25, 2019 interview with Rap Radar, Drake confirmed upcoming music. He followed this statement up by releasing two songs with Future, “Life is Good” and “Desires,” on January 10, 2020, and January 31, 2020, respectively. A month later, Drake would drop two tracks: “When to Say When” and “Chicago Freestyle.” On April 3, 2020, Drake released “Toosie Slide,” the first official single from his upcoming material. Dark Lane Demo Tapes, Drake’s 5th official mixtape, was released on May 1, 2020, with the promise of a new studio album for summer 2020.

On October 24, 2020, Drake’s 34th birthday, he revealed the album trailer for Certified Lover Boy and announced a January 2021 release date, which was postponed following a knee injury. On March 4th, 2021, Drake released Scary Hours 2, the sequel to Drake’s January 2018 EP Scary Hours. The mixtape includes features from Lil Baby and Rick Ross. Certified Lover Boy finally dropped on September 3, 2021.

Drizzy has also been involved in many beefs, including ones with Common,  Tyga, Kendrick Lamar, and Pusha T. His most eventful beef was with Philadelphia rapper Meek Mill. This started the whole conspiracy over “Drake has a ghostwriter.” Drake fired back immediately with “Charged Up” and with no response from Meek, he dropped another diss track four days later titled “Back to Back.” Meek then released his diss track titled “Wanna Know.”. Drake was nominated for a Grammy for “Best Rap Performance” for “Back to Back”.";"['A. Graham' 'Aubrey Graham' 'Aubrey D. Graham' 'Champagne Papi' '6 God'
 'Drizzy' 'Aubrey Drake Graham']";https://images.genius.com/7975f8cf761a0e9484bd6355c45ebf9f.548x548x1.jpg;https://images.genius.com/7edd5113db63af872086bdc0e68de83f.548x548x1.jpg;{'facebook': 'drake', 'instagram': 'champagnepapi', 'twitter': 'drake'};17970
452954;Flavour;Chinedu Okoli (born 23 November 1983), better known by his stage name Flavour N'abania or simply Flavour, is a Nigerian singer, songwriter, multi-instrumentalist and performer. He began his musical career as a drummer for a local church in his hometown of Enugu State. Flavour is popularly known across Africa and the world for his hit song “Nwa Baby (Ashawo Remix)”. He is currently signed to 2nite Entertainment.;"[""Flavour N'abania"" 'Chinedu Okoli']";https://images.genius.com/de47a4b35be9893015ab0e2e8fd293b8.423x497x1.jpg;https://images.genius.com/a18ce652a26f9b7383730ff08b879277.640x640x1.jpg;{'facebook': None, 'instagram': None, 'twitter': None};10
188233;Phyno;"Azubuike Chibuzo Nelson or better known as Phyno is a NIgerian Rapper and music producer. He was born and raised in Enugu State.

His name is derived from the word ‘phenomenoal’ which was a nickname given to him from one of his childhood friends, Emeka.

He began producing for other artists in 2003, and decided to try his hand at rapping in 2010. He moved to Lagos to continue his music career. That move proved to be successful and he went on to be a prominent rap artist in the African continent and beyond.

Phyno is widely renowned for rapping in the Igbo language. He is seen as the ambassador for the artistry in the language. He combines rapping in the Igbo language with English and the Pidgin counterpart.

He currently has released 3 albums. No Guts No Glory in 2014 and 2 Kings (With Olamide) in 2015, The Playmaker in 2016.";['Chibuzor Nelson Azubuike'];https://images.genius.com/49a83d24734d84d7f5be6806a65eb3c9.597x570x1.jpg;https://images.genius.com/c5612ba77fa92105b8ce1ce56dba0ddd.529x529x1.jpg;{'facebook': None, 'instagram': 'phynofino', 'twitter': 'phynofino'};30
89;Rihanna;"A true pop icon, Robyn “Rihanna” Fenty is a singer, actress, and businesswoman from Saint Michael, Barbados. She was first discovered by American record producer Evan Rogers in 2003 and later signed a contract to Def Jam Recordings in 2004, after auditioning for its then-president, JAY-Z.

The following year, in 2005, she released her debut album Music of the Sun and its follow-up, A Girl Like Me, in 2006. Both albums did well commercially, but it wasn’t until the release of her third album, Good Girl Gone Bad, in 2007 that poised Rihanna as an international pop star. It became her first album to receive a Grammy nomination (seven to be exact) and features one of her biggest hits, “Umbrella.”

Moving onto 2009, Rihanna released her fourth studio album, Rated R. It featured a darker and more atmospheric tone from her previous albums. She released her fifth studio album, Loud, the next year in 2010. It marked her return to making dance-pop records. That summer, she featured on Eminem’s smash hit, “Love the Way You Lie” and is one of her most popular features of all time.

Rihanna continued her album streak in 2011 when she released her sixth studio album, Talk That Talk. It’s lead-single, “We Found Love,” became her biggest hit to date, topping the Billboard Hot 100 for ten weeks. The next year, in 2012, she released her seventh studio album, Unapologetic.

2013 ended Rihanna’s three-year album streak, taking a short break from recording music. Instead, she featured on songs like Wale’s “Bad (Remix)” and Eminem’s “The Monster.” The following year, in 2014, Rihanna left Def Jam Recordings to sign fully with JAY-Z’s Roc Nation.

2015 saw Rihanna’s return to making solo music, releasing singles like “FourFiveSeconds,” “Bitch Better Have My Money” and “American Oxygen.” The following year, in 2016, she released her eighth studio album ANTI.

In 2017, Rihanna featured on a few hit songs like Kendrick Lamar’s “LOYALTY.” and DJ Khaled’s “Wild Thoughts.” That same year, she announced she began working on her ninth studio album, although a proper release date has yet to be announced.

With all her hard work, Rihanna has become one of the most awarded artists in history, winning 214 in total. Of these awards include nine Grammy Awards, twelve Billboard Music Awards, thirteen American Music Awards, and seven MTV Video Music Awards.

Aside from music, Rihanna has ventured into other affairs like acting, starring in big movies like Ocean’s 8, This Is the End, Battleship, and the animated cartoon, Home. Rih also launched the highly successful cosmetics brand, Fenty Beauty, in 2017 and was also appointed as an Ambassador of Barbados in 2018.";"['Robyn Fenty' 'Robyn Rihanna Fenty' 'R. Fenty' 'Bad Girl Riri'
 'Robyn R. Fenty']";https://images.genius.com/7fbc0f95ca9d7d24853328749c8affd1.1000x333x1.jpg;https://images.genius.com/ccba37ee9940591cf24eab7e18efcf66.1000x1000x1.png;{'facebook': 'Rihanna', 'instagram': 'badgalriri', 'twitter': 'Rihanna'};5842
